cluster_id,volatility,mdd,beta,sector_hhi,cluster_risk_scaled,risk_profile
0,0.1463531166534463,0.10252559111693904,0.7347603006716544,0.6393960739063325,-0.27309684086738817,DEFENSIVE
1,0.37080928947973535,0.23832465233308894,1.4579732088126818,0.2641642265035745,2.944211891644096,AGGRESSIVE
2,0.2079907053938687,0.13137796282995365,1.0082621250435713,0.2851505342348336,0.4772720592943055,BALANCED
